timestep,0,1,2,3,4
7065,11,115.8,431.47,387.02,182.43
7066,9,116.5,438.88,395.27,184.76
7067,11,116.6,435.64,391.8,184.05
7068,7,115.1,420.63,389.54,184.42
7069,6,114.3,419.96,393.01,181.5
7070,8,114.6,422.37,394.36,180.82
7071,8,114,441.8,392.57,177.19
7072,7,113.4,439.41,388.97,181.56
7073,8,114.4,442.4,391.62,177.22
7074,11,113.7,418.2,398.27,174.92
7075,11,114.2,416.75,398.09,171.97
7076,11,113.8,401.67,398.48,174.35
7077,9,113.7,403.95,394.75,165.93
7078,12,113.5,392.56,389.2,164.47
7079,7,113.6,392.22,393.69,159.72
7080,5,113.8,389.85,396.41,157.87
7081,4,113.4,388.58,402.65,157.61
7082,4,113,387.92,400.13,157.79
7083,4,113,382.38,394.37,155.78
7084,6,113,384.92,397.5,157.8
7085,7,113.2,391.98,392.9,162.03
7086,10,113.4,396.61,397.21,162.67
7087,12,113.9,404.32,395.34,164.78
7088,11,114.7,399.02,400.71,164.73
7089,11,115.8,398.72,404.96,165.49
7090,10,116.1,400.06,417.56,164.76
7091,8,115.2,399.65,416.43,165.29
7092,6,115.1,403.02,412.07,162.69
7093,10,114.4,397.02,394.53,161.03
7094,11,113.4,397.09,396.68,159.86
7095,12,112.9,399.88,391.75,162.96
7096,10,113.1,395.33,408.01,168.57
7097,10,113.5,399.79,404.75,163.53
7098,10,114.4,397.54,417.43,162.4
7099,11,114.7,404.89,410.46,162.62
7100,12,114.7,398.43,408.2,159.19
7101,10,115.1,389.61,408.5,158
7102,5,114.3,376.33,401.56,156.77
7103,9,115.4,375.34,405.38,155.9
7104,11,115.8,376.85,391.93,152.64
7105,12,115.5,376.67,394.61,152.01
7106,11,115.3,378.12,394.98,153.72
7107,14,115.4,381.23,403.5,154.09
7108,14,115.7,386.27,415.07,153.87
7109,18,116.6,381.09,415.32,157.84
7110,25,117.7,380.49,404.64,159.12
7111,25,117.7,378.92,397.95,159.37
7112,22,117.3,383.67,396.58,162.32
7113,23,116.7,385.59,411.49,162.42
7114,14,116.5,388.45,410.76,164.72
7115,12,116.4,391.18,408.4,162.54
7116,12,115.6,397.18,394.24,160.72
7117,11,114.1,398.35,390.56,161.84
7118,11,113.9,397.2,391.32,160.51
7119,9,114.6,391.39,401.99,161.95
7120,8,114.9,395.25,399.31,160.44
7121,9,114.4,392.13,410.7,159.26
7122,9,113.6,385.65,397.95,157.6
7123,11,113.5,387.44,390.71,157.39
7124,12,113.3,386.45,382.61,156.62
7125,12,113.7,392.16,385.6,155.49
7126,11,113,388.05,390.41,154.47
7127,18,112.4,389.65,382.07,153.29
7128,16,112.6,379.6,379.18,153.44
7129,12,112.5,376.28,383.78,153.83
7130,14,113.3,376.8,388.01,153.87
7131,14,112.7,379.07,388.36,155.7
7132,14,112.4,390.1,387.8,160.26
7133,17,111.9,402.34,393.51,170.79
7134,20,113.4,427.86,402.62,179.46
7135,22,115.3,435.4,407.3,182.82
7136,21,115.5,440.26,400.37,187.75
7137,19,115.2,432.85,398.98,182.11
7138,15,113.9,434.36,396.05,186.91
7139,15,113,435.17,394.25,185.32
7140,11,112.8,430.1,398.51,182.31
7141,12,112.5,430.1,393.63,180.09
7142,11,111.3,421.95,393.43,178.08
7143,11,111.8,421.41,386.24,174.48
7144,10,113.1,412.6,384.48,173.68
7145,13,113.5,413.52,390.14,171.76
7146,11,114,412.96,389.78,170.5
7147,12,114.4,411.03,392.68,169.31
7148,14,114.5,401.81,389.37,167.08
7149,22,114.7,396.4,396.61,165.11
7150,18,114.8,391.14,395.03,161.89
7151,15,114.4,383.28,393.76,159.34
7152,16,114,387.37,382.32,157.46
7153,17,113.2,385.25,378.52,157.43
7154,19,112.7,397.85,384.47,158.01
7155,22,112.4,397.65,389.05,157.79
7156,20,112.2,405.53,397.01,162.22
7157,24,113,424.39,399.73,173.18
7158,27,115,434.85,403.02,184.77
7159,27,115.5,445.71,408.05,190.82
7160,24,114.9,448.68,400.95,190.41
7161,24,114.6,441.41,394.6,188.44
7162,19,114.7,443.43,392.12,187.02
7163,17,113.8,427.44,393.54,185.24
7164,18,113.3,432.4,396.13,176.23
7165,10,112.6,428.92,394.21,183.21
7166,10,112.8,434.56,394.72,183.16
7167,8,113.8,439.84,396.74,180.14
7168,21,113.6,423.61,399.49,179.17
7169,20,113.7,414.87,406.1,178.45
7170,23,113.8,407.98,406.94,176.8
7171,28,113.6,419.18,396.14,174.28
7172,25,113.7,420.18,403.87,172.06
7173,27,113.5,414.34,395.8,169.1
7174,25,113.5,405.82,399.54,166.48
7175,24,113.8,403.25,384.86,165.04
7176,23,115.4,393.7,401.52,163.56
7177,20,115.2,390.72,402.91,162.6
7178,20,115.2,384.55,408.14,163.31
7179,19,116.5,380.17,398.36,164.34
7180,20,116.2,385.88,397.43,169.82
7181,19,116.2,400.69,397.19,181.11
7182,21,116,431.47,396.9,190.45
7183,24,114.6,447.66,400.23,194.88
7184,22,114.8,452.06,397.2,191.96
7185,22,113.1,456.22,403.1,191.69
7186,21,112.7,455.91,398.22,190.78
7187,23,112.8,455.78,393.03,189.26
7188,23,111.4,450.76,382.12,188.29
7189,22,110.2,451.61,380.05,187.37
7190,20,109.6,444.91,389.14,187.76
7191,21,110.3,443.21,390.01,187.32
7192,21,111.1,423.5,383.15,185.48
7193,18,112,419.51,380.52,177.91
7194,23,112.2,411.09,382.36,175.04
7195,23,112.4,418.99,392.1,170.63
7196,22,112.7,415.04,385.51,170.45
7197,22,113.1,409.49,381.47,165.93
7198,20,113.1,395.3,391.14,164.7
7199,17,113.1,390.48,395.53,162.53
7200,18,113.4,385.14,400.37,162.07
7201,20,113.4,386.83,399.38,162.62
7202,20,112.3,392.98,393.72,161.69
7203,21,112.5,393.55,395.38,163.67
7204,20,112.2,401.75,382.04,167.6
7205,23,112.1,426.05,388.62,179.3
7206,23,112.8,448.73,386.08,193.35
7207,28,114.3,465.74,394.46,191.96
7208,32,114,457.97,400.1,186.75
7209,29,114,446.06,401.69,186.12
7210,27,113.5,432.7,392.68,187.35
7211,25,112.4,431.7,382.46,186.85
7212,20,111.5,437.04,380.94,190.11
7213,22,110.7,445.65,388.14,186.1
7214,22,110.9,436.86,392.22,184.81
7215,25,110.2,440.67,394.98,182.53
7216,26,109.6,433.58,389.98,181.73
7217,29,109.9,426,387.14,178.31
7218,29,110,412.3,377.97,176.43
7219,30,110.4,403.8,377.26,175.02
7220,29,110.7,412.94,376.73,173.77
7221,31,110.6,405.62,375.58,169.52
7222,24,110.1,412.96,373.47,165.49
7223,36,109.9,406.28,373.57,163.36
7224,29,110.1,407.38,376.47,162.66
7225,28,110.1,389.87,382.1,162.03
7226,25,110.4,389.2,377.56,162.28
7227,23,110.6,393.44,381.27,165.29
7228,22,110,413.74,375.96,170.4
7229,22,109.3,432.5,370.68,180.96
7230,26,109.5,449.13,376.09,191.12
7231,29,110.6,444.6,379.02,191.51
7232,30,112,437.7,388.39,185.69
7233,28,112.6,428.84,381.7,182.87
7234,26,112.6,421.55,390.57,180.9
7235,18,112.7,410.99,391.64,169.25
7236,18,111.5,404.03,394.62,173.96
7237,16,110.9,411.54,384.89,174.62
7238,16,110.7,405.74,382.84,173.59
7239,19,110.9,406.42,382.64,171.03
7240,21,111.1,399.76,391.66,171.26
7241,20,111.5,407.22,399.97,169.92
7242,22,111.9,403.96,395.95,167.59
7243,23,112.2,398.95,392.06,162.73
7244,21,112.2,393.47,385.25,159.77
7245,18,112.4,387.12,381.67,158.1
7246,19,112.5,374.37,374.02,155.23
7247,15,112.8,368.44,374.71,151.02
7248,18,112.7,365.12,383.08,150.44
7249,15,112.9,372.6,389.51,147.31
7250,14,113.1,378.46,393.16,148.46
7251,16,112.7,386.58,389.88,147.13
7252,16,113.4,386.16,386.46,153.57
7253,17,113.9,375.78,381.81,153.33
7254,19,114.5,373.64,387.48,156.1
7255,23,115.4,382.63,394.96,158.99
7256,21,116.1,392.5,396.62,159.08
7257,21,116.2,394.14,388.85,160.4
7258,19,116.3,393.32,379.94,160.44
7259,16,114.5,390.36,380.21,159.52
7260,12,113.2,383.37,381.51,159.57
7261,9,113.6,378.54,379.56,159.09
7262,6,113.2,380.65,382.52,159.97
7263,6,113.9,393.18,393.63,160.72
7264,5,114,394.64,402.89,164.26
7265,10,114.8,387.99,408.55,158.07
7266,11,115.2,378.94,405.31,154.82
7267,9,115.6,378.72,398.24,156.59
7268,12,116.5,379.39,397.23,154.71
7269,10,117.1,380.68,402.82,152.42
7270,10,117.1,372.18,421.38,153.2
7271,6,118.2,367.33,417.14,154.21
7272,7,118.2,364.89,407.59,153.03
7273,4,117.1,367.6,403.89,149.43
7274,4,116.5,367.1,405.39,148.49
7275,4,116,366.08,411.68,148.15
7276,4,115.5,362.54,402.54,149.29
7277,4,115.6,361.62,401.41,148.84
7278,8,115.9,358.2,396.59,150.54
7279,11,116.3,373.84,400.54,153.38
7280,13,117,380.92,398.23,155.68
7281,11,116.2,391.32,408.28,157.34
7282,10,115.2,394.53,410.84,159.45
7283,12,114.3,404.05,400.48,159.69
7284,12,113.2,403.54,387.57,158.83
7285,11,112,397.84,380.51,157.69
7286,7,111.7,390.65,385.24,157.31
7287,6,111.4,383.33,381.13,157.7
7288,8,111.9,374.08,384.7,157.1
7289,8,113.7,370.12,393.32,158.13
7290,10,116.1,373.45,404.96,157.67
7291,12,116.5,380.11,400.82,156.04
7292,11,116,380.91,397.17,154.81
7293,6,116,376.94,397.13,153.42
7294,11,114.9,376.83,401.48,152.72
7295,6,114.1,370.08,402.2,150.98
7296,5,114.3,371.78,399.41,150.8
7297,4,115.9,370.07,400.3,150.62
7298,4,116.6,370.25,399.6,151.05
7299,5,117.1,364.33,395.16,151.12
7300,5,117.7,364.45,397.59,151.22
7301,5,117.3,375.71,406.51,155.6
7302,7,116.9,401.5,417.63,166.36
7303,12,118.1,414.86,417.56,175.63
7304,12,118.6,422.78,407.95,177.16
7305,12,118.5,415.23,406.96,179
7306,12,118.6,412.42,410.13,178.54
7307,11,117.8,422.19,416.98,178.63
7308,8,117.6,417.96,415.12,177.59
7309,5,116.3,424.02,414.22,176.34
7310,4,115.9,417.96,405.22,177.42
7311,5,116,426.09,396.77,177.66
7312,8,116.9,416.24,391.82,173.74
7313,8,116.5,409.14,398.3,169.71
7314,11,116.2,401.35,398.2,167.05
7315,13,116,395.99,401,165.42
7316,11,115.1,397.02,393.69,163.23
7317,8,114.7,389.55,396.13,160.16
7318,12,114.2,386.8,384.15,150.81
7319,6,114.4,372.18,388.27,155.01
7320,4,114.5,366.05,393.55,153.07
7321,4,114.6,361.45,405.35,151.93
7322,4,114.8,357.51,410.72,150.56
7323,4,115.7,365.03,406.94,150.1
7324,4,115.6,367.26,408.49,153.86
7325,6,116.5,382.88,407.83,156.89
7326,9,117.4,393.98,411.34,164.54
7327,12,118.3,412.38,411.4,172.82
7328,12,119.4,415.92,415.37,178.08
7329,11,119.5,423.67,409.3,178.42
7330,10,118.2,418.29,404.35,178.25
7331,11,117.3,418.68,395.93,178.12
7332,10,115.6,414.94,391.95,178.24
7333,10,113.9,422.54,383.69,177.82
7334,8,113,425.05,380.73,177.55
7335,9,113.7,421.57,391.1,176.9
7336,10,115.3,421.37,402.99,175.51
7337,5,115.9,429,415.39,172.78
7338,7,117.2,426.31,414.6,168.74
7339,7,117.5,417.28,421.64,166.98
7340,9,118.1,407.64,413.11,164.11
7341,6,117.7,400.69,414.28,163.43
7342,6,118.3,394.59,403.93,159
7343,6,118.6,385.12,402.22,157.33
7344,5,119,380.53,407.13,154.49
7345,4,119.3,376.54,409.85,154.93
7346,4,120.1,376.89,419.39,155.33
7347,3,120.3,376.01,414.5,154.86
7348,4,120.2,385.31,423.67,154.88
7349,4,122.6,391.21,420.03,160.01
7350,4,123.6,403.38,434.48,170.52
7351,8,126,408.46,436.67,180.11
7352,10,126,415.9,433.86,181.57
7353,8,124.2,420.05,419.14,180.69
7354,9,121.1,426.91,416.59,180.31
7355,10,120,427.61,425.88,181.66
7356,8,119.4,436.05,428.54,181.5
7357,11,118.8,435.29,416.61,181.86
7358,10,117.5,437.47,403.53,182.42
7359,11,117.1,430.24,401.75,182.44
7360,7,117.7,426.89,402.07,179.1
7361,7,117.9,418.49,411.65,175.63
7362,8,118.7,418.23,409.51,170.96
7363,7,118.7,404.62,416.92,169.27
7364,5,119.8,401.51,420.81,164.94
7365,7,119.1,388.16,425.16,161.36
7366,7,118,379.9,418.99,158.78
7367,10,117.4,369.93,406.31,157.88
7368,5,117.6,365.21,404.28,155.98
7369,10,117.5,374.46,410.76,153.29
7370,10,117.2,373.75,416.98,152.63
7371,10,116.2,368.98,413.8,154.07
7372,12,116.2,365.63,403.71,156.29
7373,9,115.8,377.39,400.71,160.83
7374,10,115.8,396.06,407.24,169.5
7375,17,116.5,414.67,411.6,177.09
7376,16,117.1,428.7,410.74,179.41
7377,14,116.6,432.32,401.17,179.4
7378,12,116.6,437.48,412.94,171.01
7379,6,115.9,427.59,410.03,178.62
7380,10,116.9,422.39,408.46,179.13
7381,11,116.3,418.64,394.88,178.66
7382,8,115.7,420.37,396.07,178.25
7383,7,115.4,421.15,403.4,177.38
7384,8,115.6,412.33,407.14,174.8
7385,6,115.8,416.59,408.86,173.09
7386,10,115.7,415.72,401.6,171.39
7387,19,115.4,411.54,393.62,169.83
7388,21,115.5,393.61,395.49,167.16
7389,18,115,395.45,399.79,164.7
7390,19,115,390.31,400.25,162.91
7391,13,114,394.3,395.79,160.48
7392,7,112.8,383.45,387.42,156.65
7393,4,112.7,387.51,385.33,154.78
7394,4,113.2,383.46,379.47,154.18
7395,5,112.8,392.05,384.41,155.34
7396,4,112.7,392.53,387.5,157.05
7397,5,113,399.61,389.28,161.35
7398,9,113.5,404.49,393.24,169.91
7399,11,113.4,416.82,397.41,178.16
7400,12,113.6,427.35,397.9,184.13
7401,11,114.2,444.19,394.2,185.18
7402,12,114.9,445.62,398.63,184.01
7403,11,116.6,442.26,405.17,182.27
7404,11,116.6,430.94,401.81,180.67
7405,8,115.7,432.93,391.81,179.19
7406,5,114,434.94,387.42,178.2
7407,5,114.1,427.62,391.48,178.81
7408,11,114.8,422.84,395.68,176.41
7409,9,116.6,424.76,413.2,173.49
7410,7,117.2,421.25,416.62,171.43
7411,11,118.1,410.42,411.93,169.37
7412,10,118.2,401.77,401.16,167.25
7413,11,118.1,402.91,409.07,165.23
7414,9,117.9,400.38,415.1,162.61
7415,5,117.7,396.83,412.76,160.71
7416,5,117.7,389.62,404.27,159.41
7417,4,117.6,391.46,407.17,158.44
7418,4,117.4,387.48,408.12,156.71
7419,4,118,384.07,403.62,156.29
7420,4,118,384.03,398.94,156.87
7421,7,117.8,389.89,399.57,160.23
7422,8,117.7,388.09,409.26,163.1
7423,10,117.1,384.18,409.06,165.26
7424,11,117.4,380.65,407.51,165.89
7425,10,117.4,385.17,403.48,166.16
7426,10,117.6,393.86,405.76,167.35
7427,8,117.6,396.4,406.05,167.46
7428,8,117.2,402.26,405.67,166.5
7429,8,116,403.88,398.7,166.06
7430,5,115.7,400.13,398.31,166.42
7431,10,115.1,404.1,391.94,165.77
7432,10,115.5,402.93,393.6,168.89
7433,6,116.5,413.05,396.9,167.6
7434,8,116.5,397.98,407.72,163.86
7435,10,116.2,390.07,405.42,161.66
7436,11,116.6,375.96,400.74,160.49
7437,9,116.3,375.03,394.96,157.91
7438,10,115.9,368.96,406.67,155.95
7439,8,116.6,366.86,415.27,155.92
7440,4,115.3,369.8,411.96,155.4
7441,5,114.3,371.72,407.1,154.77
7442,4,114.5,372.66,398.95,154.65
7443,4,115.4,377.2,401.37,155.02
7444,4,115.5,387.76,401.63,154.48
7445,4,115.9,397.07,395.65,155.05
7446,8,115.6,392.21,398.78,157.22
7447,11,116.3,381.18,401.04,159.29
7448,12,117.4,383.44,405.59,159.54
7449,13,117.2,397.78,406.17,161.69
7450,13,117.1,401.27,399.89,163.28
7451,12,116.9,398.74,403.23,164.19
7452,11,116.8,390.41,405.09,164.79
7453,10,115.6,396.12,405.22,165.22
7454,12,114.3,394.39,399.23,164.89
7455,8,115.2,399.52,389,156.21
7456,9,116.4,400.93,393.84,165.94
7457,12,116.5,405.42,409.41,169.18
7458,10,117.2,405.36,415.79,169.1
7459,9,117.2,406.64,412.6,167.88
7460,9,116.7,404.3,394.57,167.07
7461,9,116.4,393.54,394.43,165.09
7462,12,116.2,391.06,393.02,162.61
7463,11,116,389.03,397.94,161.26
7464,5,115.9,392.15,403.89,161.04
7465,4,116,389.74,399.44,161.74
7466,5,115.9,391.08,395.58,160.25
7467,4,116.1,396.09,390.01,160.8
7468,4,115.9,408.4,396.24,164.42
7469,5,116.3,408.27,400.95,169.89
7470,8,116.1,426.62,403.61,179.97
7471,11,116.1,435.29,406.41,189.29
7472,12,116.5,443.43,404.2,192.97
7473,12,115.8,439.06,397.31,193.05
7474,11,115.1,441.11,398,191.4
7475,10,114.9,444.72,401.38,190.46
7476,8,114.8,441.47,404.47,191.17
7477,6,114.1,432.37,396.99,191.67
7478,6,113.4,433.56,396.04,192.47
7479,10,113.1,439.03,398.4,186.32
7480,8,114.3,445.84,402.56,191.37
7481,5,114.7,443.8,408.27,188.94
7482,7,114.7,435.83,403.85,183.59
7483,11,114.4,428.15,401.37,181.61
7484,12,114.7,428.01,392.63,180.89
7485,10,114.7,426.45,392.71,177.17
7486,11,114.5,420.18,396.91,174.29
7487,11,114.4,411.41,397.39,171.91
7488,10,114.8,399.96,398.52,168.88
7489,6,114.6,394.68,395.3,168.46
7490,5,113.8,398.35,405.04,166.23
7491,4,114.1,399.68,407.66,166.9
7492,4,114.4,398.68,412.4,166.03
7493,5,115.2,395.87,410.4,170.47
7494,8,115.7,416.18,410.3,179.21
7495,11,117.3,433.11,415.69,187.33
7496,12,117.9,444.14,413.68,189.36
7497,12,116.8,439.92,412.72,189.7
7498,10,116.6,443.09,403.67,184.34
7499,6,116.3,442.27,399.85,191.57
7500,7,115.5,426.05,390.99,183.67
7501,5,115,407.27,388.15,169.13
7502,6,113.3,408.58,385.35,185.24
7503,7,113.8,427.62,390.27,188.38
7504,11,114.7,437.5,388.26,184.75
7505,9,115.9,431.84,401.59,179.88
7506,9,116.3,417.12,406.64,176.4
7507,6,115.9,413.96,418.93,175.41
7508,7,116,413.49,416.87,172.84
7509,7,116.3,409.34,415.58,169.55
7510,7,116.5,406.54,413.02,164.31
7511,7,116.3,390.95,407.62,160.74
7512,6,116.7,389.3,405.05,157.69
7513,3,116.5,382.99,399.82,155.93
7514,4,116.5,388.8,401.69,155.78
7515,4,117.2,390.7,420.73,156.27
7516,4,117.4,398.74,428.29,157.91
7517,4,118.2,409.85,426.85,163.29
7518,7,117.4,421.76,415.16,173.78
7519,5,118,424.72,413.4,182.84
7520,10,119.2,421.16,412.96,185.65
7521,11,118.3,425.21,411.19,186.01
7522,12,117.5,431.99,409.03,184.15
7523,11,116.5,435.07,401.88,182.8
7524,11,115,433.36,398.13,182.39
7525,8,115,429.65,395.64,181.54
7526,5,114.3,427.02,398.84,180.86
7527,7,114.6,426.86,399.05,182.24
7528,10,115.6,428.03,403.79,179.51
7529,12,117.2,436.06,412.55,180.64
7530,12,117.1,419,410.55,175.77
7531,12,116.4,409.67,402.98,174.85
7532,8,116.2,396.68,395.49,173.01
7533,12,115.8,404.83,401.8,171.68
7534,12,114.7,402.51,401.71,173.9
7535,11,114,401.17,401.37,170.55
7536,7,113,395.49,391.58,165.09
7537,4,112.2,395.88,388.48,162.74
7538,4,111.6,395.5,382.38,163.15
7539,4,111.6,402.61,383.52,161.91
7540,4,111.5,409.51,382.56,165.67
7541,4,111,416.4,390.34,173.31
7542,5,111.1,428.16,392.09,178.38
7543,5,112,440.82,395.27,186.07
7544,9,112.5,451.16,390.41,188.56
7545,12,112.1,454.16,389.63,191.95
7546,11,111.9,452.96,398.84,190.8
7547,10,112.5,449.48,395.9,190.13
7548,11,112.7,446.76,395.99,189.62
7549,9,112.5,442.43,380.12,189.41
7550,9,112.2,446.34,388.84,190.04
7551,10,112.6,450.83,386.87,191.86
7552,11,112.1,448.48,386.97,188.83
7553,9,112,453.57,381.63,187.95
7554,10,111.6,446.52,384.7,184.16
7555,12,111.4,442.97,383.64,181.89
7556,10,111.3,423.13,384.22,178
7557,11,111.3,412.92,379.58,174.77
7558,9,111.4,405.47,384.8,170.32
7559,5,110.8,405.86,380.08,166.64
7560,4,110.2,400.48,376.58,163.97
7561,5,109.8,402.12,374.54,162.7
7562,4,109.7,402.88,378.7,161.57
7563,3,109.5,408.2,381.08,161.2
7564,4,109.6,406.77,384.25,164.09
7565,5,109.4,413.66,380.88,169.17
7566,8,109.2,419.44,386.28,178.97
7567,11,109.2,430.53,386.27,188.28
7568,12,109.4,442.72,385.13,190.29
7569,10,109.4,443.88,376.82,190.28
7570,11,109.6,445.13,382.42,181.57
7571,9,110,435.46,381.83,185.37
7572,6,110.2,437.46,387.75,184
7573,8,110.1,429.14,380.3,183.46
7574,7,109.4,423.63,381.63,184.39
7575,8,109.7,426.59,382.22,184.16
7576,10,110.3,432.97,390.16,181.19
7577,10,111.4,434.29,403.47,179.12
7578,10,112.5,425.2,405.63,176.68
7579,11,113.1,418.46,409.64,175.21
7580,10,113.9,411.71,396.47,173.59
7581,11,113.9,408.64,392.71,172.82
7582,10,114.1,400.82,384.6,170.62
7583,12,114,404.89,396.91,168.37
7584,10,113.9,404.83,405.86,167.52
7585,12,114.8,405.87,402.52,167.33
7586,6,115.6,399.34,397.57,166.55
7587,4,116.2,396.12,390.65,166.05
7588,4,116.9,394.89,399.42,166.46
7589,7,117.5,400.31,405.61,167.04
7590,8,116.9,403.87,417.69,169.19
7591,11,117.3,407.92,419.31,169.31
7592,12,117.9,407.95,415.3,171.67
7593,13,118.4,416.68,409.69,171.65
7594,12,118.6,419.11,414.89,171.83
7595,11,118.4,411.2,426.9,171.76
7596,12,119.4,395.14,422.48,169.86
7597,12,119,392.07,422.66,170.08
7598,11,118.5,399.88,412.36,170.41
7599,9,117.9,407.47,420.09,172.64
7600,9,118.5,410.36,414.09,175.16
7601,10,118.2,406.31,424.3,174.58
7602,10,117.5,399.83,421.61,171.55
7603,11,117.7,400.39,417.41,166.7
7604,10,117.3,399.19,408.46,166.88
7605,11,118.1,400.52,412.51,162.72
7606,13,118.4,396.6,416.02,160.61
7607,11,118.1,393.66,403.79,159.87
7608,6,116.2,391.65,397.38,159.02
7609,5,117.1,381.92,396.74,158.67
7610,4,117.1,388.24,405.22,159.07
7611,5,116.5,389.78,402.33,158.75
7612,4,115.9,396.94,406.21,159.88
7613,5,116.2,390.29,396.17,161.43
7614,8,115.9,393.92,401.49,166.21
7615,11,116.6,398.06,398.47,171.15
7616,10,118,410.68,418.46,171.78
7617,12,117.8,417.69,416.37,173.93
7618,12,117.3,419.1,419.6,174.99
7619,7,116.7,417.26,411.18,174.7
7620,7,117.5,415.54,411.29,172.4
7621,5,117,411.91,412.15,173.15
7622,9,115.7,410.61,405.65,175.3
7623,11,116,419.4,402.76,177.74
7624,12,117.1,427.04,400.23,179.44
7625,11,117,436.11,412.2,176.95
7626,11,116.7,430.16,412.97,177.18
7627,11,116.3,427.15,409.36,175.57
7628,13,116.7,417.91,405.55,174.13
7629,12,115.9,415.7,407.39,172.08
7630,13,115.1,412.85,402.3,169.56
7631,13,114.3,411.72,397.98,169.18
7632,13,114.4,407.53,396.57,162.84
7633,8,115.8,410.62,402.31,161.35
7634,5,115.3,400.6,400.25,162.78
7635,4,114.6,400.12,394.31,162.07
7636,5,114.6,399.29,394.82,165.9
7637,6,115.1,413.04,398.79,170.85
7638,8,115.2,434.08,412.59,180.79
7639,11,115.7,444.8,406.39,191.53
7640,13,117,453.09,405.72,194.55
7641,13,117.1,445.1,400.25,193.72
7642,13,119.1,445.75,409.88,192.07
7643,11,119.5,448.98,406.62,193.34
7644,11,119.7,447.53,403.13,193.44
7645,6,119,448.74,402.28,193.69
7646,7,119.2,446.63,405.9,194.32
7647,6,119,433.32,407.64,194.47
7648,6,119.7,437.66,412.33,190.01
7649,10,119.1,436.04,430.35,186.42
7650,10,119.2,438.95,432.82,184.04
7651,9,119,426.41,420.16,181.07
7652,12,118.5,416.42,404.99,177.98
7653,9,118.2,422.78,396.61,176.65
7654,11,118.9,420.64,396.64,174.3
7655,13,117.8,412.01,394.91,171.93
7656,10,116.4,402.25,395.39,169.36
7657,4,116.5,399.6,398.15,168.72
7658,5,116.4,400.86,390.04,167.24
7659,4,116.1,402.28,395.17,167.45
7660,4,116,406.28,400.88,169.89
7661,4,116.5,410.87,405.36,174.47
7662,8,117.1,428.71,410.13,182.24
7663,11,118.7,442.4,405.28,189.45
7664,13,119.4,446.7,407.48,190.94
7665,12,119.8,440.89,403.45,189.69
7666,12,120.3,425.26,415.1,187.8
7667,12,121,435.71,413.05,186.64
7668,10,120.6,433.85,415.19,187.78
7669,12,120.4,440.64,409.13,189.16
7670,11,120,443.68,418.64,191.3
7671,8,120.4,438.99,422.88,193.99
7672,10,121.3,433.9,422.75,190.07
7673,11,121.7,425.44,424.02,185.81
7674,10,122.2,435.74,426.72,181.62
7675,11,121.9,442.85,423.09,180.31
7676,13,121.4,439.65,415.18,177.45
7677,9,121,426.19,415.55,173.57
7678,8,120.6,407.05,418.77,170.6
7679,6,119.6,397.04,422.05,168.33
7680,6,119.2,386.3,417.64,165.11
7681,5,119.4,391.64,415.77,163.73
